I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/passed/direction-stage-i1-terminal-sync.md
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/blocked-v0.3.0-oa-completion-i2-01.md
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-03/post-push-attestation.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-04/post-push-local-package.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/commit-sha.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/commit.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/commit.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/commit.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/fetch.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/fetch.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/fetch.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/identity.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/identity.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/identity.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/ls-remote.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/ls-remote.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/ls-remote.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/push.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/push.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/push.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/remote-file-compare.exit.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/remote-file-compare.stderr.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/remote-file-compare.stdout.txt
I1-ARCHIVE-CARRYOVER	A	I1 终态同步归档承接（2026-09-09 已存在于工作树，非 I2 新造）	product/v0.3.0-oa-completion/receipts/evidence/i1-terminal-sync-05/post-push/status.exit.txt
